technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.178523447844222,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",8,2296,0.01,Dune,random,1,T1,1,True
kNN,0.16539621294137546,"{""n_neighbors"": 6, ""p"": 1, ""weights"": ""distance""}",8,2296,0.01,Dune,random,1,T1,1,True
KRR,0.1624142965925515,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",8,2296,0.02,Dune,random,1,T1,1,True
MR,0.17111854361100093,"{""lasso__regressor__alpha"": 1.0}",8,2296,0.03,Dune,random,1,T1,1,True
RF,0.16997935858212776,"{""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 10}",8,2296,0.03,Dune,random,1,T1,1,True
SVR,0.16726281554073505,"{""regressor__tol"": 0.3, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 0.5}",8,2296,0.01,Dune,random,1,T1,1,True
CART,0.17017266910083184,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",8,2296,0.01,Dune,random,1,T1,2,True
kNN,0.1682715039633204,"{""n_neighbors"": 6, ""p"": 1, ""weights"": ""distance""}",8,2296,0.01,Dune,random,1,T1,2,True
KRR,0.16414508592783242,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",8,2296,0.02,Dune,random,1,T1,2,True
MR,0.1742313426093534,"{""lasso__regressor__alpha"": 1.0}",8,2296,0.03,Dune,random,1,T1,2,True
RF,0.17648704689269487,"{""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 10}",8,2296,0.03,Dune,random,1,T1,2,True
SVR,0.16606398418953128,"{""regressor__tol"": 0.3, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 0.5}",8,2296,0.01,Dune,random,1,T1,2,True
CART,0.1908770561933285,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",8,2296,0.0,Dune,random,1,T1,3,True
kNN,0.16907805765325798,"{""n_neighbors"": 6, ""p"": 1, ""weights"": ""distance""}",8,2296,0.0,Dune,random,1,T1,3,True
KRR,0.1643154953523957,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",8,2296,0.01,Dune,random,1,T1,3,True
MR,0.1753879373264429,"{""lasso__regressor__alpha"": 1.0}",8,2296,0.03,Dune,random,1,T1,3,True
RF,0.17300434119912259,"{""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 10}",8,2296,0.02,Dune,random,1,T1,3,True
SVR,0.16825730385171617,"{""regressor__tol"": 0.3, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 0.5}",8,2296,0.01,Dune,random,1,T1,3,True
CART,0.26098220897178726,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",8,2296,0.0,Dune,random,1,T1,4,True
kNN,0.16495065569853523,"{""n_neighbors"": 6, ""p"": 1, ""weights"": ""distance""}",8,2296,0.01,Dune,random,1,T1,4,True
KRR,0.16404993413584873,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.1, ""regressor__alpha"": 0.0001}",8,2296,0.01,Dune,random,1,T1,4,True
MR,0.17979856192326013,"{""lasso__regressor__alpha"": 1.0}",8,2296,0.03,Dune,random,1,T1,4,True
RF,0.16941342135592607,"{""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 10}",8,2296,0.02,Dune,random,1,T1,4,True
SVR,0.16952871143001985,"{""regressor__tol"": 0.3, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 0.5}",8,2296,0.01,Dune,random,1,T1,4,True
CART,0.27881984104084995,"{""max_features"": 1.0, ""min_samples_leaf"": 2, ""splitter"": ""best""}",8,2296,0.0,Dune,random,1,T1,5,True
