technique,mre,params,trained_count,test_count,learn_time,system,strategy,rq,size_type,seed,tuned
CART,0.31380603034211674,"{""max_features"": ""log2"", ""min_samples_leaf"": 1, ""splitter"": ""best""}",5,59995,0.02,Polly,random,1,T1,1,True
kNN,0.3116487877264607,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""distance""}",5,59995,0.08,Polly,random,1,T1,1,True
KRR,0.31358533724730686,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",5,59995,0.05,Polly,random,1,T1,1,True
MR,0.301315751867837,"{""lasso__regressor__alpha"": 0.1}",5,59995,1.06,Polly,random,1,T1,1,True
RF,0.31206762112221775,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 15}",5,59995,0.06,Polly,random,1,T1,1,True
SVR,0.3113395412245654,"{""regressor__tol"": 0.3, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 0.5}",5,59995,0.06,Polly,random,1,T1,1,True
CART,0.3185424604111552,"{""max_features"": ""log2"", ""min_samples_leaf"": 1, ""splitter"": ""best""}",5,59995,0.02,Polly,random,1,T1,2,True
kNN,0.30135653076536656,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""distance""}",5,59995,0.07,Polly,random,1,T1,2,True
KRR,0.3111622197343231,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",5,59995,0.05,Polly,random,1,T1,2,True
MR,0.3011138212080827,"{""lasso__regressor__alpha"": 0.1}",5,59995,1.07,Polly,random,1,T1,2,True
RF,0.3091335253062177,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 15}",5,59995,0.06,Polly,random,1,T1,2,True
SVR,0.30028101353556247,"{""regressor__tol"": 0.3, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 0.5}",5,59995,0.06,Polly,random,1,T1,2,True
CART,0.31429491485471406,"{""max_features"": ""log2"", ""min_samples_leaf"": 1, ""splitter"": ""best""}",5,59995,0.01,Polly,random,1,T1,3,True
kNN,0.30907933916055313,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""distance""}",5,59995,0.07,Polly,random,1,T1,3,True
KRR,0.3044360863082612,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",5,59995,0.04,Polly,random,1,T1,3,True
MR,0.30403424540256374,"{""lasso__regressor__alpha"": 0.1}",5,59995,1.09,Polly,random,1,T1,3,True
RF,0.31113631821269344,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 15}",5,59995,0.06,Polly,random,1,T1,3,True
SVR,0.3053270958048639,"{""regressor__tol"": 0.3, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 0.5}",5,59995,0.06,Polly,random,1,T1,3,True
CART,0.3138199933727759,"{""max_features"": ""log2"", ""min_samples_leaf"": 1, ""splitter"": ""best""}",5,59995,0.01,Polly,random,1,T1,4,True
kNN,0.30413481000573517,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""distance""}",5,59995,0.07,Polly,random,1,T1,4,True
KRR,0.30226245300802457,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",5,59995,0.04,Polly,random,1,T1,4,True
MR,0.29773332417132203,"{""lasso__regressor__alpha"": 0.1}",5,59995,1.08,Polly,random,1,T1,4,True
RF,0.30248614725317685,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 15}",5,59995,0.06,Polly,random,1,T1,4,True
SVR,0.3029146158333993,"{""regressor__tol"": 0.3, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 0.5}",5,59995,0.06,Polly,random,1,T1,4,True
CART,0.3068355375486663,"{""max_features"": ""log2"", ""min_samples_leaf"": 1, ""splitter"": ""best""}",5,59995,0.01,Polly,random,1,T1,5,True
kNN,0.30630891702333357,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""distance""}",5,59995,0.07,Polly,random,1,T1,5,True
KRR,0.3074817208028999,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",5,59995,0.04,Polly,random,1,T1,5,True
MR,0.31045096640282266,"{""lasso__regressor__alpha"": 0.1}",5,59995,1.1,Polly,random,1,T1,5,True
RF,0.30617991167636627,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 15}",5,59995,0.06,Polly,random,1,T1,5,True
SVR,0.3042414014004831,"{""regressor__tol"": 0.3, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 0.5}",5,59995,0.06,Polly,random,1,T1,5,True
CART,0.30810283339986855,"{""max_features"": ""log2"", ""min_samples_leaf"": 1, ""splitter"": ""best""}",5,59995,0.01,Polly,random,1,T1,6,True
kNN,0.30954151679447095,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""distance""}",5,59995,0.07,Polly,random,1,T1,6,True
KRR,0.31032269650230404,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",5,59995,0.04,Polly,random,1,T1,6,True
MR,0.30858758355280586,"{""lasso__regressor__alpha"": 0.1}",5,59995,1.06,Polly,random,1,T1,6,True
RF,0.3081388187016762,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 15}",5,59995,0.05,Polly,random,1,T1,6,True
SVR,0.3092612036662085,"{""regressor__tol"": 0.3, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 0.5}",5,59995,0.07,Polly,random,1,T1,6,True
CART,0.3077651884102646,"{""max_features"": ""log2"", ""min_samples_leaf"": 1, ""splitter"": ""best""}",5,59995,0.01,Polly,random,1,T1,7,True
kNN,0.30211278736349095,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""distance""}",5,59995,0.06,Polly,random,1,T1,7,True
KRR,0.3031400902081994,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",5,59995,0.04,Polly,random,1,T1,7,True
MR,0.30095261410949126,"{""lasso__regressor__alpha"": 0.1}",5,59995,1.07,Polly,random,1,T1,7,True
RF,0.30351978432154514,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 15}",5,59995,0.05,Polly,random,1,T1,7,True
SVR,0.303121665493789,"{""regressor__tol"": 0.3, ""regressor__shrinking"": false, ""regressor__epsilon"": 0.1, ""regressor__coef0"": 2.0, ""regressor__C"": 0.5}",5,59995,0.06,Polly,random,1,T1,7,True
CART,0.4054286688878884,"{""max_features"": ""log2"", ""min_samples_leaf"": 1, ""splitter"": ""best""}",5,59995,0.01,Polly,random,1,T1,8,True
kNN,0.3016821940096536,"{""n_neighbors"": 3, ""p"": 1, ""weights"": ""distance""}",5,59995,0.07,Polly,random,1,T1,8,True
KRR,0.2927300451517614,"{""regressor__kernel"": ""rbf"", ""regressor__gamma"": 0.01, ""regressor__alpha"": 0.0001}",5,59995,0.04,Polly,random,1,T1,8,True
MR,0.4609907670344238,"{""lasso__regressor__alpha"": 0.1}",5,59995,1.05,Polly,random,1,T1,8,True
RF,0.30999414854592816,"{""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 15}",5,59995,0.06,Polly,random,1,T1,8,True
